Date,Open,High,Low,Close,Volume,log_return,sma20,sma50,macd,rsi14,volume_change
2015-04-10,35.80504296353746,36.0802676218975,35.61582478056366,35.882450103759766,28022000,0.005768880782804677,35.780961227416995,36.34572982788086,-0.32081392864188985,37.05339803896498,0.08933715338653947
2015-04-13,35.607218197379844,36.1748693498164,35.59861558303028,35.91684341430664,30276700,0.0009580404344467356,35.797302436828616,36.34653579711914,-0.2757043509702797,37.77747976139443,0.0804617800299765
2015-04-14,35.951248613616535,36.149066098661486,35.598616874025765,35.82223892211914,24244400,-0.0026374618672852963,35.80117206573486,36.37294822692871,-0.24476695643374313,36.32361491778772,-0.19923901878342087
2015-04-15,35.916846789472686,36.51890189401148,35.84804227289086,36.346885681152344,27343600,0.014539624928032764,35.82525405883789,36.3948233795166,-0.17588672687188733,60.69533181287413,0.12783158172608933
2015-04-16,36.08026776371575,36.415697612351956,35.96845672052477,36.26088333129883,22509700,-0.0023689583427066556,35.81063327789307,36.40951240539551,-0.12677691421918524,63.23126218387613,-0.17678359835573954
2015-04-17,35.83943954265707,35.899648005760355,35.400801318164234,35.79643630981445,42387600,-0.012891222036471138,35.7818208694458,36.410813598632814,-0.12390571896332148,58.35470219411469,0.8830815159686713
2015-04-20,35.891059997008135,37.12957132396157,35.84805674666473,36.90595245361328,46057700,0.030524507109782984,35.7831111907959,36.423886184692385,-0.03173576569385972,68.85916727916488,0.08658428408308083
2015-04-21,36.98334603706268,37.11235902165959,36.579108414199766,36.6737174987793,26013800,-0.006312497083806977,35.77364997863769,36.432997436523436,0.022312956461490785,69.26059877072467,-0.4351910755422004
2015-04-22,36.699530143793055,37.09516855459114,36.596321692728885,36.97475814819336,25064300,0.008175113561427161,35.777520751953126,36.448983612060545,0.08841918139160043,70.90242849214061,-0.03649985776780018
2015-04-23,36.88873642738168,37.50799349513349,36.811329293912706,37.27577209472656,46309500,0.008108106289238047,35.85836811065674,36.466890563964846,0.16321669031793817,78.50465018938023,0.8476279010385288
2015-04-24,39.271164299749834,41.40415750631873,39.26256496271601,41.17193603515625,130933700,0.09941328615267908,36.14477405548096,36.56647872924805,0.5307638086242079,86.65895535283155,1.8273615564840906
2015-04-27,40.621481893797075,41.395553374682564,40.612882557759264,41.30954360961914,59248200,0.0033366933456315576,36.448381423950195,36.65669212341309,0.823656727099106,87.1003247375365,-0.5474946480547025
2015-04-28,41.094528289320124,42.32444016659388,41.025723751223026,42.281436920166016,60730800,0.023254592829210465,36.80101413726807,36.75302101135254,1.1212747851262108,89.57047159143318,0.02502354501908921
2015-04-29,41.902992719537274,42.41043876795631,41.71377454797666,42.19541931152344,47804600,-0.002036478207348506,37.16224632263184,36.847285690307615,1.3348114625477336,88.5945081444568,-0.21284422401812586
2015-04-30,41.885800045459426,42.60826571031065,41.79979027527639,41.83419418334961,64725500,-0.008597620249962001,37.502837371826175,36.93518592834473,1.4580850718122988,84.59991559200628,0.3539596607857822
2015-05-01,41.78258631212515,42.04060902813174,41.62777202633382,41.85139083862305,38937300,0.0004109825010119033,37.862779998779295,37.02394599914551,1.5394224182742988,84.56906261455063,-0.3984241141435756
2015-05-04,41.601969667365736,42.032008643859726,41.43855603743535,41.49016189575195,34039500,-0.00866869390118186,38.15047664642334,37.09928894042969,1.556789000050827,82.02131333262952,-0.12578684192278355
2015-05-05,41.12892690677755,41.42135353817283,40.690288600153124,40.9397087097168,50369200,-0.013355871225367053,38.41151008605957,37.15863426208496,1.5087433156615333,75.8720233150787,0.47972796310169064
2015-05-06,40.91389867804813,41.085914885803696,39.58077880958096,39.80439758300781,52433000,-0.028123066932535558,38.62050857543945,37.196305465698245,1.3633408996571035,67.85082725123051,0.04097345203020897
2015-05-07,39.795811775314945,40.501075513983544,39.701202664845695,40.165645599365234,32971700,0.009034644954826792,38.844988632202146,37.24292175292969,1.262702485007992,72.2416107604002,-0.3711651059447295
2015-05-08,40.89670172776279,41.266535471312345,40.87090044177359,41.06871795654297,35364900,0.022234668247536758,39.10430202484131,37.306395568847655,1.2415049124508357,71.6456538806916,0.07258345793513832
2015-05-11,40.89670807012804,41.206336673763026,40.74189376831055,40.74189376831055,24609400,-0.007989817456877482,39.34555454254151,37.366945037841795,1.184677478338223,70.94774446301257,-0.30412923548490167
2015-05-12,40.294639186837735,41.0085052571907,39.92480551102963,40.72467803955078,29928300,-0.00042264523065089983,39.59067649841309,37.426634063720705,1.125280627342221,69.8903682473712,0.2161328598015393
2015-05-13,41.44714898698424,41.55896002230668,40.91390165695928,40.96550750732422,34184600,0.0058961835834611225,39.82160758972168,37.50146095275879,1.0851323896339196,69.69689430778413,0.14221656425523665
2015-05-14,41.30954397699406,41.98900636282092,41.30954397699406,41.90299987792969,32980900,0.022626988176919677,40.10371341705322,37.598821792602536,1.1160967527354373,55.70464792040274,-0.03521176202149501
2015-05-15,42.03202290147632,42.06642681869082,41.326759003269686,41.541778564453125,28642700,-0.00865778725916163,40.39098052978515,37.68809799194336,1.0988221546289765,51.75107002271294,-0.13153673793013532
2015-05-18,41.26654184967127,41.47296201230014,40.948313909849894,41.29234313964844,24136500,-0.0060225465934443,40.610300064086914,37.785287094116214,1.0528677529414523,41.63029244165958,-0.15732455390029576
2015-05-19,41.171151370504695,41.387568265908875,40.84219676485761,41.1884651184082,28574800,-0.002518842342984282,40.83603744506836,37.87196937561035,0.9965785333672059,41.504835992379526,0.18388333022600634
2015-05-20,41.02398616445478,41.49144745107015,40.92010697929351,41.1884651184082,25047900,0.0,41.0467227935791,37.972757263183595,0.9411202726367591,44.19872526302692,-0.12342693562159668
2015-05-21,40.92876053257221,41.205773883209005,40.69502989879874,41.04995346069336,22410700,-0.0033685421262517217,41.235431861877444,38.0716349029541,0.8758956880001918,42.953432417698735,-0.10528627150379877
2015-05-22,40.94607276360236,40.98935547886299,40.530552753033206,40.59980773925781,25720600,-0.01102637106512918,41.20682544708252,38.178023147583005,0.7789030278085818,42.29215820940214,0.14769284315081643
2015-05-26,40.53922075037284,40.58250347574749,39.985190637892444,40.331459045410156,29581900,-0.006631545209852372,41.15792121887207,38.27285194396973,0.6726285061799118,44.463949190100806,0.15012480268734008
2015-05-27,40.530542365080734,41.35292695329407,40.35740824615288,41.214420318603516,27335600,0.021656416949796628,41.104570388793945,38.382243423461915,0.652135367082515,63.45137524946955,-0.07593494670727707
2015-05-28,41.119206634630714,41.56935413511255,41.023982680378474,41.075923919677734,19283700,-0.003366045700123644,41.04859561920166,38.48645698547363,0.6175996010140352,59.06934867129126,-0.2945572806157538
2015-05-29,41.05861969139337,41.17981264226027,40.33145868393171,40.565189361572266,36519600,-0.012511863211540719,40.98514537811279,38.566694793701174,0.5427611346327197,44.5577357658655,0.8938066864761431
2015-06-01,40.73831327046778,41.35293639585954,40.35741746140068,40.885475158691406,28837300,0.007864575442117326,40.93684959411621,38.656950607299805,0.5034915606325612,51.55406020269034,-0.21036101162115683
2015-06-02,40.625781175506475,40.98935998638928,40.3574230277645,40.617122650146484,21498300,-0.006585151528914151,40.89319763183594,38.73169013977051,0.4455799670945808,48.895892242347834,-0.2544967802117396
2015-06-03,41.00665445210426,41.32695369461081,40.530538151246965,40.5565071105957,28002200,-0.0014934788796867003,40.87403755187988,38.80556144714355,0.3902943739357596,45.64010002797709,0.30253089779191833
2015-06-04,40.50459595821196,40.82489211011883,39.993851839206705,40.13235855102539,27745500,-0.010513283656084725,40.89043560028076,38.87026176452637,0.3086964386582949,28.8055552814384,-0.00916713686781756
2015-06-05,40.08907119719043,40.27086061630335,39.682206333429036,39.9419059753418,25438100,-0.004756907501872892,40.87924861907959,38.95592338562012,0.2260557261936995,30.03337306035928,-0.08316303544718961
2015-06-08,40.080409179681936,40.192946892202755,39.535037667591645,39.586978912353516,22121600,-0.008925798969844707,40.80516166687012,39.03878662109375,0.1304193256346977,29.262852913496403,-0.1303753031869519
2015-06-09,39.61293226386498,39.768752634449385,39.353232746977135,39.5177116394043,24406100,-0.0017512815022614318,40.7439525604248,39.124392929077146,0.0484786672334252,29.511258045456614,0.10327010704469841
2015-06-10,39.638915429750725,40.53921041802779,39.55234669880518,40.34876251220703,28417400,0.02081175806125994,40.72515678405762,39.22679252624512,0.050022338769593944,41.44609258075015,0.16435645187063885
2015-06-11,40.392039369905994,40.61711143321122,39.93323672032671,40.20159149169922,27347800,-0.0036541412161168563,40.686960983276364,39.33140884399414,0.03892157450506062,41.37310095431096,-0.03763891137120212
2015-06-12,40.01115182397751,40.22756869312103,39.73413849565455,39.794734954833984,23931000,-0.010171968214454874,40.58154773712158,39.42685607910156,-0.0026749482954926407,41.74058752743331,-0.12493875192885717
2015-06-15,39.34458691048111,39.51772106378239,38.972349636674124,39.37055587768555,33254500,-0.010716391795213795,40.4729866027832,39.52121643066406,-0.06907198002519266,40.44732717173662,0.38959926455225435
2015-06-16,39.2580225028493,40.028469404710826,39.21473978532576,39.673545837402344,27070300,0.007666389702041307,40.392046737670896,39.59996276855469,-0.09613516217191176,32.684965908457826,-0.18596580913861283
2015-06-17,39.58697330746209,39.88130038158765,39.26667726576229,39.794734954833984,28704100,0.0030500020931724043,40.32236022949219,39.68147666931152,-0.10657544466073432,35.54687219811203,0.06035396726301512
2015-06-18,40.0111474793665,40.513232844085664,39.96786146843053,40.4439811706543,32658300,0.016183219690547906,40.28513603210449,39.777867736816404,-0.0617488972613387,48.67408326005502,0.13775732386662543
2015-06-19,40.50457731231015,40.539204799889504,39.81204407201788,39.907264709472656,63837000,-0.013359455421513039,40.22800159454346,39.862492141723635,-0.0687396801365665,39.78298310338284,0.9546945186981564
2015-06-22,40.10637845770449,40.44398826779152,39.959213259667315,40.01980972290039,20318100,0.002816194352399579,40.199001693725585,39.94523933410645,-0.06445548125954303,43.55142390725304,-0.6817190657455707
2015-06-23,39.933230441033274,40.063078544817174,39.4917383022961,39.74278259277344,25896500,-0.006946319972676277,40.16956787109375,40.02175811767578,-0.08246341011235359,41.607222972460015,0.274553230863122
2015-06-24,39.53503268868371,40.037121418037664,39.43115351450197,39.509063720703125,34890900,-0.0058981477529072256,40.08430004119873,40.09549461364746,-0.11427667282472243,43.30846342886498,0.34732106655339523
2015-06-25,39.84666281974159,39.87263508301134,39.38786022983112,39.5177116394043,20616000,0.0002188604734606308,40.006389427185056,40.1589111328125,-0.1372094330269249,45.26096229216981,-0.4091296011280878
2015-06-26,39.517720194224474,40.063088307073,38.98100400057462,39.18010711669922,49835300,-0.008579820865551965,39.93713531494141,40.21729560852051,-0.1805444699478329,45.436825439397786,1.4173117966627862
2015-06-29,38.98967081219362,39.15414647293008,38.40101656014953,38.409671783447266,34081700,-0.019859849235869847,39.8133451461792,40.26956031799316,-0.2738981639777833,39.26188529087487,-0.31611327713488235
2015-06-30,38.7039985920947,38.71265711758137,38.03743412679711,38.2192268371582,35945400,-0.004970587906737965,39.693450355529784,40.295825805664066,-0.35910936539777794,26.43678831961377,0.05468330511682229
2015-07-01,38.48757138912392,39.154135676080635,38.17593060018219,38.47891616821289,28343900,0.006771749960313193,39.58957080841064,40.331929779052736,-0.40106190573788325,31.40177822831147,-0.21147351260522906
2015-07-02,38.50489393232237,38.73862457744067,38.14131513031153,38.43564224243164,21752000,-0.0011252467996048494,39.50473499298096,40.3611474609375,-0.43281225016082203,34.07701771339974,-0.23256855972537305
2015-07-06,38.05474556059328,38.50489309297979,38.046090337893034,38.42698287963867,23034000,-0.0002253205069655233,39.4289888381958,40.384171676635745,-0.4534463181775408,37.75276568034036,0.058937109231335105
2015-07-07,38.38370663323882,38.51355811145399,37.500725167252405,38.34907913208008,36435800,-0.0020293766638635035,39.367093849182126,40.32771453857422,-0.4706596753385881,31.742080159510294,0.5818268646348876
2015-07-08,38.47026910196479,38.86847872990378,38.11534549824918,38.29713821411133,39785900,-0.001355342186953004,39.30606517791748,40.267466430664065,-0.482925715854428,28.95364908675056,0.09194528458274553
2015-07-09,38.738619572292926,39.145484342959556,38.52220270317397,38.53951644897461,32424700,0.006308943039468305,39.21560287475586,40.19262802124023,-0.46769741870988213,19.779857831856674,-0.18502032126959556
2015-07-10,38.96370054347492,39.07623826569809,38.58280795582896,38.617435455322266,25465800,0.002019754044532864,39.13639507293701,40.12106834411621,-0.4442207703699381,26.04496536890241,-0.21461725166308399
2015-07-13,38.93771806299334,39.49174465366101,38.91174909851171,39.42249298095703,28178300,0.020632671030252795,39.11778297424316,40.07283432006836,-0.35654392680088165,41.17622512071467,0.10651540497451495
2015-07-14,39.34459452688356,39.78608356611977,39.2234015867897,39.491756439208984,22880300,0.0017554111341607792,39.12384300231933,40.02564163208008,-0.2782627743229611,46.04924242598722,-0.18801702018929456
2015-07-15,39.54369006192426,39.72547943701613,39.327273195693174,39.61294174194336,26629600,0.003063924149243716,39.120812797546385,39.988097229003905,-0.20409309766973394,51.69491396311389,0.16386585840220635
2015-07-16,39.829358890292674,40.41801303479151,39.79473470116753,40.39204406738281,26271700,0.01947696001448873,39.15067825317383,39.977143936157226,-0.08150649202124072,61.39980182203231,-0.013439931504791613
2015-07-17,40.296829217219916,40.49593238425407,40.04578480137943,40.357425689697266,29467100,-0.000857426801948976,39.14635047912598,39.98820449829102,0.01270441380846421,66.66706243102979,0.12162897718838139
2015-07-20,40.3833953015846,40.798915357847754,40.20160259388333,40.617122650146484,30631900,0.006414308104786,39.18184337615967,39.99723403930664,0.10708816406633304,86.53348815667816,0.03952883045837563
2015-07-21,40.495911658031545,40.97203127275649,40.236212151436916,40.92874526977539,42781900,0.0076429166678309395,39.22729015350342,39.99443458557129,0.20467395328074645,93.11346527448302,0.3966453272568793
2015-07-22,39.33592426225336,40.62577010173694,39.128165941882465,39.42249298095703,59152400,-0.03749609326856109,39.2112756729126,39.96804656982422,0.15864071149705694,60.749645400326834,0.38265013942812254
2015-07-23,39.18876707429943,40.019807059555,39.0416018860562,39.91592788696289,33934000,0.012438898149638028,39.231618881225586,39.95187156677246,0.16012923865279305,65.29525634545769,-0.4263292782710423
2015-07-24,39.7427955270929,40.09771907655915,39.64757157197228,39.76876449584961,32333200,-0.003693646898179757,39.24417152404785,39.927936706542965,0.14773109922841599,63.4783633195947,-0.047173925856073606
2015-07-27,39.768750840715356,39.82934728184742,39.17144164858856,39.25800704956055,39701400,-0.012926367816746597,39.24806652069092,39.87503684997559,0.09558972818935274,58.39983288867369,0.22788341395222256
2015-07-28,39.457132259667794,39.50907020415199,38.77325403770635,39.24937057495117,34328900,-0.00022001689282049716,39.29005146026611,39.829188690185546,0.052959935489745646,58.87103293218833,-0.13532268383482693
2015-07-29,39.30129210433449,40.49591045977317,39.18009592273532,40.07173538208008,40945900,0.020735824679066935,39.382676887512204,39.80477653503418,0.08455874422267584,62.882122251728106,0.1927530448106407
2015-07-30,40.045769078812185,41.03263260511464,39.76010057818529,40.58248519897461,39777900,0.012665342016391502,39.48785533905029,39.79265693664551,0.14909558837570103,65.40030384093066,-0.02852544455000383
2015-07-31,40.937417858615376,41.006669543117006,40.25353972451678,40.426673889160156,31201500,-0.0038467626057142605,39.587406921386716,39.777421112060544,0.1855301556514135,58.761477578647906,-0.21560715874895353
2015-08-03,40.66906207894981,40.686375826636564,40.210259323159775,40.52190017700195,24125900,0.0023527611910973056,39.69215278625488,39.76686004638672,0.2195578520553525,58.94746663074718,-0.22677114882297322
2015-08-04,40.46995340195723,41.30099336376536,40.40935694446659,41.153831481933594,33403900,0.015474459846943773,39.83239040374756,39.77794052124023,0.29412611883869033,62.292956506597484,0.38456596437853086
2015-08-05,41.53473016969904,41.90696749397501,41.153837622601195,41.1884651184082,26959700,0.0008412113809515386,39.9769567489624,39.79508064270019,0.3519594826886987,57.21017118448244,-0.19291759345465653
2015-08-06,41.30100357832177,41.3529448271281,40.10638457611686,40.357425689697266,27368000,-0.020382834554683593,40.06785221099854,39.77794075012207,0.3269658448655903,49.9999998892286,0.015144827279235384
2015-08-07,40.1583256520745,40.495935539974326,40.04578792202111,40.46131134033203,19163000,0.0025708322517518584,40.16004600524902,39.76564849853516,0.3119450028056434,48.73601779331412,-0.2998026892721426
2015-08-10,40.64307995924383,41.11054108876881,40.54785602890444,40.9720344543457,23079900,0.012543505499456618,40.23752307891846,39.77378540039062,0.3373630529899003,50.340184070729244,0.204399102436988
2015-08-11,40.530552206072045,40.6344313817476,39.73413968879365,40.175628662109375,29237400,-0.019629187904642895,40.27171669006348,39.759588470458986,0.28990194018675197,56.661659231340266,0.26679058401466205
2015-08-12,39.98519144482167,40.59981804568223,39.56967132877109,40.46131134033203,30181400,0.0070856824051862,40.31413516998291,39.756472244262696,0.2722030832312541,55.00810213287687,0.032287412697435514
2015-08-13,40.738316225667795,40.77294041806423,40.24488598472729,40.45264434814453,22627200,-0.00021422737640011046,40.31716518402099,39.75439498901367,0.2545430439807248,56.44377590565143,-0.2502932269543494
2015-08-14,40.27949853128991,40.77292862956714,40.27084331125816,40.686363220214844,21473400,0.00576096566810164,40.333612060546876,39.76547508239746,0.2564502959697492,64.19985009968966,-0.05099172677131947
2015-08-17,40.521897556096214,41.075924237199786,40.314135899552625,40.96338653564453,21099700,0.006785676116044167,40.350925254821775,39.78590469360351,0.2771207972379415,66.17648417891613,-0.01740292641128094
2015-08-18,40.815238143195295,41.32934994195595,40.69324607637658,41.1899299621582,23574100,0.0055151516798098476,40.36398448944092,39.81796371459961,0.3082294029421675,61.89052173178647,0.11727180955179461
2015-08-19,40.76296614873646,41.02438159470551,40.34470608883565,40.61483383178711,31485500,-0.014060442893231518,40.42360153198242,39.83990615844726,0.28321304199202757,50.33934101806656,0.335597117175205
2015-08-20,40.14429715347534,40.49284892736499,39.78703308105469,39.78703308105469,36238200,-0.02059230797114221,40.41715679168701,39.828671569824216,0.19435044242005972,44.119194240109934,0.15094884947039122
2015-08-21,39.47332681584004,39.63017474062635,37.53015899658203,37.53015899658203,70053100,-0.05839620756425083,40.305226516723636,39.77524291992187,-0.057521611760016356,30.317557381507157,0.9331285770264528
2015-08-24,35.24716601436,37.199046733443545,34.61106182226354,36.3189582824707,88753700,-0.032804977985863445,40.15827407836914,39.70572738647461,-0.35082174978735736,20.44443653273278,0.2669489287411977
2015-08-25,37.094479665584124,37.67830337092355,35.1948795347168,35.264591217041016,70616600,-0.02946049282580195,39.959035110473636,39.623608093261716,-0.6607263902158564,17.801631342984862,-0.20435317062837943
2015-08-26,36.606512439946016,37.329756276356925,35.77870771504287,37.21647644042969,63408000,0.05387219944056214,39.81627216339111,39.574466705322266,-0.7402935819597047,34.782036501166175,-0.10208081385963075
2015-08-27,37.669590407504394,38.29698229656262,37.40817822840887,38.253414154052734,50943200,0.02748123693219611,39.69981861114502,39.54364028930664,-0.711477477743955,40.18967501212868,-0.1965808730759525
2015-08-28,37.81772418895099,38.471256266013256,37.80900856646331,38.2795524597168,28246700,0.0006830600677548858,39.59246253967285,39.50035171508789,-0.6787076454678882,37.49815784523942,-0.4455256049875155
2015-08-31,37.95713519148654,38.27954334198001,37.55629975342858,37.922279357910156,34441700,-0.0093770900566039,39.46248149871826,39.46065200805664,-0.6737991337664511,39.092342638706256,0.2193176548056941
2015-09-01,36.745928793808105,37.111908486820134,36.30152844233213,36.440948486328125,49688900,-0.03984568446309682,39.22683734893799,39.38907478332519,-0.7804436555651293,32.55786161149122,0.44269591802959773
2015-09-02,36.91148762328336,37.800291535700836,36.493227545210836,37.78286361694336,37671500,0.03616255560047687,39.05655727386475,39.349876403808594,-0.748055750195185,39.61829599549058,-0.24185280817244903
2015-09-03,37.8264222387385,38.323106164289314,37.7131424573218,37.90484619140625,28285200,0.003223315393897113,38.93392829895019,39.317792053222654,-0.7044249551453987,39.088982247039795,-0.24916183321609175
2015-09-04,37.30362086623834,37.504037017786175,36.77208078759388,37.12934494018555,37138800,-0.020671346060489076,38.76732997894287,39.27002471923828,-0.7240769966693463,35.52628884537839,0.31301175172881934
2015-09-08,37.73057799757177,38.340541827821475,37.643441732122724,38.24468994140625,32469800,0.029597099873553665,38.6309627532959,39.25131637573242,-0.6422489151828188,39.58075067110764,-0.12571757838163866
2015-09-09,38.52352697087189,38.68909051594366,37.39073898833144,37.53015899658203,33469500,-0.018859875916585746,38.49868927001953,39.23372611999512,-0.6278191385034759,39.19408335308612,0.03078860972349684
2015-09-10,37.57373096399815,38.15755459345832,37.251322785241804,37.721866607666016,31366600,0.0050950927704987575,38.36171703338623,39.223778915405276,-0.5940662090129223,42.42807046559603,-0.06283033806898819
2015-09-11,37.5911603091459,37.98328017604961,37.41688444340696,37.887428283691406,27132500,0.004379407078851807,38.233456230163576,39.21194915771484,-0.5476444216207099,51.547199297839825,-0.1349875345112317
2015-09-14,37.84385677055763,37.852569067250926,37.34717275815576,37.50402069091797,23656000,-0.01017120385358461,38.07433910369873,39.19331672668457,-0.5356183343794498,55.52843446455377,-0.12813047083755646
2015-09-15,37.634728460745194,38.59324406070347,37.53887989238146,38.323116302490234,28882200,0.021605127276631962,37.942325592041016,39.1912393951416,-0.45475131314615425,64.5885628955066,0.22092492390936758
2015-09-16,38.31439170884767,38.67165562329393,38.201111933818,38.60194396972656,23372200,0.0072493641826895565,37.812926292419434,39.19629669189453,-0.3639689462676401,57.86343637475481,-0.1907749409671008
2015-09-17,38.5932397757503,39.2119158728648,38.41025163277873,38.55838394165039,32768200,-0.0011290784755035679,37.710103797912595,39.20152160644531,-0.29217024002681313,51.95088825832928,0.4020160703742053
2015-09-18,37.90485620266887,38.331831907527494,37.75672387741395,37.887428283691406,63143700,-0.017554209130233367,37.61512355804443,39.188479843139646,-0.28611164528754074,47.68275361035038,0.9269810364926971
2015-09-21,38.00941428682466,38.75008576622788,37.99198637064674,38.4363899230957,26177200,0.014385315593212896,37.660435104370116,39.18485893249512,-0.23431253976683308,52.97081572860663,-0.5854344930689839
2015-09-22,37.80029815907026,38.38411858158239,37.73930209474918,38.253414154052734,28085900,-0.004771849881470367,37.75715789794922,39.16147735595703,-0.2056553242566892,62.32244205009077,0.07291459743593665
2015-09-23,38.27954434132914,38.48867270017661,37.91356472729308,38.22726058959961,17145200,-0.0006839261175516589,37.905291366577146,39.136187438964846,-0.18294576369365245,53.67965601645688,-0.38954421969742825
2015-09-24,37.86127958919961,38.45381540560773,37.704431677560116,38.26211166381836,27905600,0.0009112658557321515,37.957573127746585,39.109170837402345,-0.16028837825849962,53.00150679812787,0.6276042274222522
2015-09-25,38.758812988880315,38.97665703894644,38.13142106099823,38.28826904296875,29384600,0.0006834030066714715,37.959315872192384,39.067095336914065,-0.13862358873169,61.13902118697835,0.053000114672323795
2015-09-28,38.192410430090234,38.41896672012659,37.65215493440219,37.721866607666016,27613800,-0.014903615535446125,37.93143157958984,39.01438415527344,-0.16525309503845875,44.38204766958151,-0.060262858776365835
2015-09-29,37.7915735302926,37.96584938283785,37.512733495834354,37.852569580078125,32763600,0.00345892366037422,37.92794609069824,38.95909309387207,-0.1738069942597349,53.96147900156411,0.1864937096669057
2015-09-30,38.23599138209274,38.60196781731113,38.04428754038598,38.56711196899414,34958900,0.01870102567702227,38.034254264831546,38.911860427856446,-0.12152752821747015,59.20314384769931,0.06700423640869735
2015-10-01,38.9940662047072,38.9940662047072,38.12269042359643,38.872074127197266,28657900,0.007876212292387998,38.08871479034424,38.90085205078125,-0.05485543789216507,60.405095483861665,-0.1802402249498697
2015-10-02,38.57581850872649,39.7086067199707,38.2708348938296,39.7086067199707,41839000,0.021291854092776154,38.178902816772464,38.896705627441406,0.06473760822943575,71.26057548339459,0.4599464720024844
2015-10-05,39.865451384699085,40.8588194775213,39.82188325017866,40.63226318359375,34369300,0.022994452576618,38.35404872894287,38.91397560119629,0.23138011031480943,71.82871338024675,-0.17853438179688808
2015-10-06,40.37084396637075,41.11151209531942,40.274992092828796,40.736820220947266,27017200,0.002569946483982285,38.47865524291992,38.94355186462403,0.3676443971470533,70.86889802724224,-0.21391474368113406
2015-10-07,41.0418114781341,41.25965549516037,40.03973099423482,40.780399322509766,27711500,0.0010692000035860355,38.64116725921631,38.9741724395752,0.47369088185938324,71.72062173105115,0.025698443954221828
2015-10-08,40.571262491512854,41.407782545184816,40.51897874164515,41.34678649902344,33772700,0.013793146580106498,38.82241325378418,38.999673461914064,0.5965594308931088,84.52162674372894,0.21872507803619445
